postnummer,week,weekno,postnummer_first_2,Utbildning: Förgymnasial,Utbildning: Gymnasial,Utbildning: Eftergymnasial mindre än 3 år,Utbildning: Eftergymnasial 3 år eller längre inkl. forskarutbildning,Utbildning: Uppgift saknas,"Bakgrund: Svensk, född i Sverige med båda föräldrarna födda i Sverige","Bakgrund: Svensk, född i Sverige med en förälder född i Sverige","Bakgrund: Utländsk, född utomlands","Bakgrund: Utländsk, född i Sverige med båda föräldrarna födda utomlands",Upplåtelse: Äganderätt,Upplåtelse: Bostadsrätt,Upplåtelse: Hyresrätt,Upplåtelse: Uppgift saknas,0 personbilar,1 personbil,2 personbilar,"Bransch: Jordbruk, skogsbruk, jakt och fiske",Bransch: Tillverkning och utvinning,Bransch: Energi och miljöverksamhet,Bransch: Byggverksamhet,Bransch: Handel,Bransch: Transport och magasinering,Bransch: Hotell- och restaurangverksamhet,Bransch: Information och kommunikation,Bransch: Finans- och försäkringsverksamhet,Bransch: Fastighetsverksamhet,Bransch: Företagstjänster,Bransch: Offentlig förvaltning och försvar,Bransch: Utbildning,"Bransch: Vård och omsorg, sociala tjänster",Bransch: Kulturella och personliga tjänster m.m.,Bransch: Okänd verksamhet,Medelantal personer per hushåll
74432,2020w26,26,74XXX,0.169761273,0.623342175,0.084880637,0.108753316,0.013262599,0.728331177,0.077619664,0.165588616,0.028460543,0.627425615,0.053040103,0.288486417,0.031047865,319,230,55,0.016759777,0.111731844,0.022346369,0.122905028,0.173184358,0.069832402,0.025139665,0,0.008379888,0.008379888,0.097765363,0.033519553,0.081005587,0.175977654,0.036312849,0.016759777,2.1
74450,2020w26,26,74XXX,0.166666667,0.458333333,0.145833333,0.184895833,0.044270833,0.629677419,0.056774194,0.277419355,0.036129032,0.572164949,0.140463918,0.275773196,0.011597938,381,227,35,0.008797654,0.08797654,0,0.073313783,0.211143695,0.064516129,0.023460411,0.014662757,0.008797654,0.029325513,0.085043988,0.041055718,0.114369502,0.187683285,0.032258065,0.017595308,2
74451,2020w26,26,74XXX,0.160427808,0.524064171,0.114973262,0.176470588,0.024064171,0.662371134,0.083762887,0.202319588,0.051546392,0.559278351,0.130154639,0.286082474,0.024484536,339,209,27,0.016759777,0.055865922,0.016759777,0.108938548,0.167597765,0.055865922,0.047486034,0.016759777,0,0.011173184,0.094972067,0.067039106,0.081005587,0.195530726,0.041899441,0.022346369,2.3
74491,2020w26,26,74XXX,0.12633833,0.550321199,0.122055675,0.17987152,0.021413276,0.83037694,0.05654102,0.092017738,0.021064302,0.907982262,0,0.048780488,0.043237251,413,243,49,0.122916667,0.0875,0.00625,0.145833333,0.127083333,0.029166667,0.016666667,0.016666667,0.010416667,0.008333333,0.052083333,0.0375,0.110416667,0.160416667,0.060416667,0.008333333,2.4
74492,2020w26,26,74XXX,0.132478633,0.581196581,0.115384615,0.145299145,0.025641026,0.838427948,0.06768559,0.074235808,0.019650655,0.938864629,0,0.048034935,0.013100437,214,141,32,0.118367347,0.093877551,0,0.175510204,0.134693878,0.024489796,0.024489796,0.012244898,0.012244898,0.012244898,0.06122449,0.036734694,0.06122449,0.187755102,0.024489796,0.020408163,2.2
74493,2020w26,26,74XXX,0.137795276,0.622047244,0.125984252,0.102362205,0.011811024,0.833333333,0.054878049,0.097560976,0.014227642,0.843495935,0.042682927,0.097560976,0.016260163,209,166,45,0.093220339,0.084745763,0,0.118644068,0.148305085,0.105932203,0,0.012711864,0,0.029661017,0.046610169,0.042372881,0.072033898,0.194915254,0.038135593,0.012711864,2.1
74494,2020w26,26,74XXX,0.321428571,0.678571429,0,0,0,0.763157895,0.118421053,0.039473684,0.078947368,0.95945946,0,0,0.040540541,37,22,7,0.066666667,0.066666667,0,0.177777778,0.2,0.066666667,0.066666667,0,0,0,0,0,0.066666667,0.155555556,0.066666667,0.066666667,1.9
74495,2020w26,26,74XXX,0.108949416,0.577821012,0.101167315,0.212062257,0,0.787549407,0.08201581,0.101778656,0.028656126,0.827075099,0.066205534,0.072134387,0.03458498,424,293,58,0.07444668,0.064386318,0.016096579,0.132796781,0.132796781,0.048289738,0.012072435,0.022132797,0.012072435,0.018108652,0.094567404,0.058350101,0.098591549,0.158953722,0.042253521,0.014084507,2.4
74496,2020w26,26,74XXX,0.15049505,0.481188119,0.134653465,0.201980198,0.031683168,0.775075988,0.093211753,0.103343465,0.028368794,0.881458967,0.025329281,0.039513678,0.053698075,388,304,67,0.022680412,0.068041237,0.008247423,0.144329897,0.117525773,0.051546392,0.020618557,0.010309278,0,0.026804124,0.101030928,0.074226804,0.125773196,0.177319588,0.051546392,0,2.3
74497,2020w26,26,74XXX,0.130120482,0.520481928,0.134939759,0.2,0.014457831,0.774907749,0.092250923,0.118081181,0.014760148,0.937114673,0,0.003699137,0.05918619,333,243,56,0.061320755,0.061320755,0.016509434,0.143867925,0.129716981,0.080188679,0.025943396,0.021226415,0.007075472,0.023584906,0.113207547,0.047169811,0.096698113,0.115566038,0.04245283,0.014150943,2.3
74530,2020w26,26,74XXX,0.134453782,0.514005602,0.119047619,0.222689076,0.009803922,0.744109948,0.054973822,0.159031414,0.041884817,0.189790576,0.379581152,0.416230367,0.014397906,765,519,45,0,0.056737589,0.011347518,0.10070922,0.124822695,0.056737589,0.038297872,0.031205674,0.024113475,0.018439716,0.112056738,0.116312057,0.087943262,0.170212766,0.041134752,0.009929078,1.7
74531,2020w26,26,74XXX,0.124767225,0.549348231,0.139664805,0.176908752,0.009310987,0.751273345,0.07385399,0.134125637,0.040747029,0.084040747,0.455857385,0.409168082,0.050933786,598,385,26,0,0.0511883,0.005484461,0.135283364,0.124314442,0.053016453,0.038391225,0.031078611,0.009140768,0.021937843,0.124314442,0.07678245,0.087751371,0.195612431,0.038391225,0.007312614,1.9
74532,2020w26,26,74XXX,0.226086957,0.486956522,0.134161491,0.126708075,0.026086957,0.534482759,0.062997347,0.331564987,0.070954907,0.102717031,0.184890656,0.707753479,0.004638834,810,389,41,0.004341534,0.088277858,0.004341534,0.083936324,0.128798842,0.060781476,0.037626628,0.017366136,0.008683068,0.010130246,0.109985528,0.131693198,0.07959479,0.185238784,0.044862518,0.004341534,1.8
74533,2020w26,26,74XXX,0.284776903,0.446194226,0.137795276,0.094488189,0.036745407,0.364427861,0.058457711,0.436567164,0.140547264,0.015547264,0.172885572,0.809079602,0.002487562,820,343,38,0.006633499,0.071310116,0.009950249,0.07628524,0.094527363,0.077943615,0.054726368,0.023217247,0.004975124,0.014925373,0.152570481,0.106135987,0.101160862,0.170812604,0.034825871,0,2.1
74534,2020w26,26,74XXX,0.150943396,0.506531205,0.156748912,0.175616836,0.010159652,0.683954619,0.08184765,0.195299838,0.038897893,0.051012146,0.396761134,0.547368421,0.0048583,673,377,27,0.010796221,0.055330634,0.004048583,0.122807018,0.147098516,0.048582996,0.053981107,0.028340081,0.012145749,0.004048583,0.134952767,0.093117409,0.094466937,0.156545209,0.029689609,0.004048583,1.6
74536,2020w26,26,74XXX,0.074954296,0.542961609,0.155393053,0.215722121,0.010968921,0.797309417,0.06367713,0.103139014,0.035874439,0.606087735,0.198746643,0.189794091,0.005371531,470,398,45,0.008802817,0.051056338,0.01056338,0.13028169,0.154929578,0.045774648,0.021126761,0.017605634,0.019366197,0.017605634,0.105633803,0.096830986,0.121478873,0.174295775,0.024647887,0,2.1
74537,2020w26,26,74XXX,0.352941177,0.470588235,0,0,0.176470588,0.608695652,0.130434783,0.260869565,0,0.625,0,0.375,0,11,8,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0.25,0,0,2.4
74538,2020w26,26,74XXX,0.063829787,0.452887538,0.145896657,0.328267477,0.009118541,0.779390421,0.078374456,0.098693759,0.043541364,0.720694645,0.199710564,0.075253256,0.004341534,301,177,41,0,0.062874252,0.008982036,0.110778443,0.143712575,0.011976048,0.023952096,0.038922156,0.050898204,0.011976048,0.068862275,0.131736527,0.110778443,0.185628743,0.038922156,0,2.5
74539,2020w26,26,74XXX,0.081632653,0.563265306,0.134693878,0.208163265,0.012244898,0.721568628,0.08627451,0.149019608,0.043137255,0.576470588,0.411764706,0,0.011764706,200,159,27,0,0.064516129,0.012096774,0.137096774,0.161290323,0.036290323,0.016129032,0.02016129,0.012096774,0.024193548,0.092741935,0.112903226,0.112903226,0.181451613,0.016129032,0,2.5
74560,2020w26,26,74XXX,0.186582809,0.519916143,0.125786164,0.1278826,0.039832285,0.470387244,0.08428246,0.355353075,0.089977221,0,0.299203641,0.69738339,0.003412969,423,245,15,0.012847966,0.079229122,0.006423983,0.083511777,0.130620985,0.08137045,0.04496788,0.021413276,0,0.012847966,0.130620985,0.053533191,0.066381156,0.239828694,0.03640257,0,2
74561,2020w26,26,74XXX,0.274193548,0.451612903,0.124633431,0.104105572,0.045454545,0.233421751,0.052387268,0.521220159,0.192970822,0,0.099469496,0.885941645,0.014588859,665,248,37,0,0.068,0,0.078,0.084,0.104,0.06,0.006,0,0.006,0.134,0.046,0.104,0.264,0.046,0,2.7
74562,2020w26,26,74XXX,0.136619718,0.547887324,0.14084507,0.154929578,0.01971831,0.616122841,0.066538708,0.25271913,0.064619322,0.172634271,0.431585678,0.390664962,0.00511509,750,476,48,0.013254786,0.088365243,0.005891016,0.11634757,0.120765832,0.060382916,0.045655376,0.023564065,0.004418262,0.00736377,0.113402062,0.075110457,0.094256259,0.201767305,0.029455081,0,1.9
74563,2020w26,26,74XXX,0.071556351,0.559928444,0.139534884,0.223613596,0.005366726,0.74433657,0.064724919,0.121359223,0.069579288,0.995145631,0,0.004854369,0,483,391,68,0.005093379,0.061120543,0.006791171,0.12393888,0.151103565,0.022071307,0.016977929,0.028862479,0.0237691,0.018675722,0.088285229,0.108658744,0.113752122,0.181663837,0.044142615,0.005093379,2.6
74569,2020w26,26,74XXX,0.158415842,0.534653465,0.118811881,0.188118812,0,0.541463415,0.097560976,0.258536585,0.102439024,0,0,0.12195122,0.878048781,91,55,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.6
74571,2020w26,26,74XXX,0.121794872,0.572649573,0.121794872,0.162393162,0.021367521,0.738683128,0.079218107,0.135802469,0.046296296,0.729423868,0,0.259259259,0.011316872,333,291,72,0.006593407,0.074725275,0.006593407,0.156043956,0.167032967,0.052747253,0.01978022,0.021978022,0,0.013186813,0.083516484,0.061538462,0.096703297,0.213186813,0.017582418,0.008791209,2.5
74592,2020w26,26,74XXX,0.108504399,0.521994135,0.131964809,0.219941349,0.017595308,0.803007519,0.061654135,0.108270677,0.027067669,0.90075188,0,0.039097744,0.060150376,243,217,61,0.055214724,0.082822086,0.012269939,0.144171779,0.131901841,0.024539877,0.012269939,0.015337423,0.018404908,0.009202454,0.104294479,0.082822086,0.09202454,0.168711656,0.021472393,0.024539877,2.2
74593,2020w26,26,74XXX,0.066502463,0.465517241,0.13546798,0.325123153,0.007389163,0.813172043,0.086021505,0.060483871,0.040322581,0.538978495,0.272849462,0.041666667,0.146505376,229,223,60,0.024630542,0.056650246,0.014778325,0.100985222,0.115763547,0.039408867,0.022167488,0.022167488,0.024630542,0.019704434,0.110837438,0.100985222,0.103448276,0.192118227,0.051724138,0,2.6
74594,2020w26,26,74XXX,0.109057301,0.57116451,0.136783734,0.173752311,0.009242144,0.821464393,0.065195587,0.074222668,0.039117352,0.89669007,0,0.036108325,0.067201605,404,285,76,0.069518717,0.076648841,0.01426025,0.114081996,0.114081996,0.049910873,0.012477718,0.021390374,0.016042781,0.012477718,0.101604278,0.092691622,0.078431373,0.151515152,0.051693405,0.023172906,2.5
74595,2020w26,26,74XXX,0.09771987,0.522801303,0.148208469,0.219869707,0.011400651,0.836787565,0.080310881,0.063903282,0.018998273,0.935233161,0,0.018998273,0.045768566,472,345,91,0.078787879,0.059090909,0.016666667,0.140909091,0.136363636,0.027272727,0.021212121,0.040909091,0.009090909,0.01969697,0.1,0.071212121,0.092424242,0.124242424,0.037878788,0.024242424,2.4
74596,2020w26,26,74XXX,0.099502488,0.600331675,0.102819237,0.187396352,0.009950249,0.84845815,0.080176211,0.050220264,0.021145374,0.924229075,0,0.025550661,0.050220264,447,335,92,0.080424886,0.071320182,0.006069803,0.163884674,0.127465857,0.053110774,0.018209408,0.015174507,0.018209408,0.007587253,0.092564492,0.054628225,0.086494689,0.132018209,0.051593323,0.02124431,2.5
74597,2020w26,26,74XXX,0.067391304,0.610869565,0.143478261,0.163043478,0.015217391,0.768374165,0.099109131,0.099109131,0.033407572,0.873051225,0.051224944,0.025612472,0.050111359,338,262,70,0.036437247,0.072874494,0.012145749,0.147773279,0.141700405,0.062753036,0.018218623,0.018218623,0.016194332,0.012145749,0.0951417,0.052631579,0.093117409,0.178137652,0.024291498,0.018218623,2.5
74598,2020w26,26,74XXX,0.097701149,0.517241379,0.149425287,0.221264368,0.014367816,0.840189873,0.068037975,0.074367089,0.017405063,0.898734177,0,0.060126582,0.041139241,264,198,45,0.054285714,0.028571429,0.008571429,0.131428571,0.114285714,0.037142857,0.017142857,0.028571429,0.017142857,0.02,0.122857143,0.111428571,0.077142857,0.165714286,0.04,0.025714286,2.4
74599,2020w26,26,74XXX,0.064356436,0.554455446,0.146039604,0.225247525,0.00990099,0.838216561,0.078980892,0.07133758,0.011464968,0.904458599,0,0.038216561,0.057324841,337,232,58,0.113122172,0.045248869,0.015837104,0.126696833,0.097285068,0.042986425,0.013574661,0.031674208,0.024886878,0.022624434,0.119909502,0.076923077,0.047511312,0.162895928,0.040723982,0.018099548,2.3
74630,2020w26,26,74XXX,1,0,0,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
74631,2020w26,26,74XXX,0.147757256,0.469656992,0.15171504,0.18469657,0.046174142,0.67229072,0.086956522,0.179753407,0.060999351,0.589227774,0.023361454,0.382219338,0.005191434,666,458,67,0,0.078838174,0.015214385,0.105117566,0.172890733,0.074688797,0.045643154,0.038727524,0.012448133,0.01659751,0.107883817,0.058091286,0.117565699,0.091286307,0.038727524,0.026279391,2.4
74632,2020w26,26,74XXX,0.216802168,0.502710027,0.097560976,0.155826558,0.027100271,0.497350993,0.089403974,0.337086093,0.07615894,0.168211921,0.041721854,0.784768212,0.005298013,799,310,30,0.004909984,0.063829787,0.016366612,0.111292962,0.147299509,0.090016367,0.049099836,0.026186579,0.009819967,0.009819967,0.117839607,0.042553191,0.116202946,0.160392799,0.024549918,0.009819967,2.2
74633,2020w26,26,74XXX,0.143115942,0.531702899,0.134963768,0.163043478,0.027173913,0.663751987,0.081875994,0.202305246,0.052066773,0.414149444,0.244435612,0.312798092,0.028616852,1269,743,76,0.002775208,0.076780759,0.021276596,0.098057354,0.160037003,0.066604995,0.047178538,0.037002775,0.018501388,0.010175763,0.121184089,0.057354302,0.111008326,0.120259019,0.040703053,0.011100833,1.9
74634,2020w26,26,74XXX,0.117241379,0.587931035,0.122413793,0.153448276,0.018965517,0.726649529,0.091688089,0.139674379,0.041988003,0.860325621,0.036846615,0.095972579,0.006855184,439,366,68,0,0.087394958,0.008403361,0.141176471,0.164705882,0.058823529,0.030252101,0.050420168,0.01512605,0.011764706,0.119327731,0.065546218,0.107563025,0.102521008,0.031932773,0.005042017,2.4
74635,2020w26,26,74XXX,0.139737991,0.480349345,0.159388646,0.213973799,0.006550218,0.699799197,0.096385542,0.139558233,0.064257028,1,0,0,0,366,296,60,0.006276151,0.081589958,0.010460251,0.09832636,0.152719665,0.060669456,0.016736402,0.066945607,0.014644351,0.006276151,0.110878661,0.092050209,0.144351464,0.094142259,0.037656904,0.006276151,2.9
74636,2020w26,26,74XXX,0.13814433,0.544329897,0.119587629,0.164948454,0.032989691,0.679819617,0.105975197,0.155580609,0.058624577,0.062006764,0.403607666,0.475760992,0.058624577,418,277,27,0,0.08490566,0,0.113207547,0.150943396,0.072327044,0.028301887,0.044025157,0.012578616,0.009433962,0.128930818,0.066037736,0.122641509,0.125786164,0.040880503,0,1.8
74637,2020w26,26,74XXX,0.084245077,0.501094092,0.154266958,0.253829322,0.006564551,0.745753425,0.09369863,0.100821918,0.059726027,0.768767123,0.16,0.001643836,0.069589041,584,480,111,0.003303965,0.06938326,0.014317181,0.09030837,0.182819383,0.061674009,0.018722467,0.064977974,0.049559471,0.009911894,0.100220264,0.082599119,0.109030837,0.094713656,0.037444934,0.011013216,3
74638,2020w26,26,74XXX,0.072978304,0.510848126,0.159763314,0.230769231,0.025641026,0.707647628,0.126815102,0.123910939,0.041626331,1,0,0,0,368,316,65,0.005836576,0.085603113,0.009727626,0.140077821,0.157587549,0.038910506,0.015564202,0.064202335,0.027237354,0.017509728,0.114785992,0.079766537,0.118677043,0.091439689,0.027237354,0.005836576,2.9
74639,2020w26,26,74XXX,0.106343284,0.505597015,0.171641791,0.201492537,0.014925373,0.69244768,0.112829845,0.130118289,0.064604186,0.940855323,0,0.059144677,0,376,319,70,0.005484461,0.067641682,0.010968921,0.126142596,0.162705667,0.071297989,0.023765996,0.049360146,0.021937843,0.007312614,0.115173675,0.078610603,0.109689214,0.1023766,0.036563071,0.010968921,3
74640,2020w26,26,74XXX,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1
74641,2020w26,26,74XXX,0.073248408,0.538216561,0.152866242,0.23089172,0.00477707,0.749169435,0.106312292,0.100498339,0.044019934,0.719502075,0.275518672,0,0.004979253,399,304,76,0.004672897,0.065420561,0.012461059,0.101246106,0.218068536,0.043613707,0.014018692,0.056074766,0.026479751,0.020249221,0.143302181,0.079439252,0.090342679,0.090342679,0.028037383,0.00623053,3.1
74650,2020w26,26,74XXX,0.1,0.3,0.1,0,0.5,0.189189189,0.162162162,0.648648649,0,0.171428571,0,0.542857143,0.285714286,24,6,0,0,0,0,0.411764706,0.176470588,0.176470588,0,0,0,0,0.235294118,0,0,0,0,0,3.3
74651,2020w26,26,74XXX,0.096825397,0.519047619,0.153968254,0.223809524,0.006349206,0.74137931,0.089341693,0.12539185,0.043887147,0.985893417,0,0.004702194,0.009404389,488,411,87,0.004418262,0.064801178,0.016200295,0.106038292,0.175257732,0.06185567,0.030927835,0.058910162,0.027982327,0.014727541,0.104565538,0.067746686,0.103092784,0.10162003,0.053019146,0.008836524,2.7
74652,2020w26,26,74XXX,0.124401914,0.564593301,0.126794258,0.177033493,0.007177033,0.6996337,0.105006105,0.144078144,0.051282051,0.763125763,0.195360195,0.030525031,0.010989011,329,238,54,0,0.086560364,0.006833713,0.13667426,0.157175399,0.054669704,0.020501139,0.0523918,0.018223235,0.013667426,0.107061503,0.059225513,0.113895216,0.123006834,0.034168565,0.01594533,2.4
74691,2020w26,26,74XXX,0.115264798,0.471962617,0.204049844,0.199376947,0.009345794,0.741176471,0.102745098,0.115294118,0.040784314,0.981176471,0.005490196,0.005490196,0.007843137,474,365,90,0.009036145,0.078313253,0.006024096,0.112951807,0.177710843,0.052710843,0.024096386,0.054216867,0.028614458,0.019578313,0.135542169,0.067771084,0.106927711,0.082831325,0.028614458,0.015060241,2.7
74692,2020w26,26,74XXX,0.1,0.546666667,0.133333333,0.22,0,0.794776119,0.085820896,0.082089552,0.037313433,0.962264151,0,0,0.037735849,100,76,21,0,0.071428571,0.019480519,0.11038961,0.181818182,0.058441558,0.038961039,0.058441558,0.019480519,0.038961039,0.142857143,0.090909091,0.045454545,0.084415584,0.038961039,0,2.9
74693,2020w26,26,74XXX,0.122770199,0.505771249,0.157397692,0.19412382,0.019937041,0.716992665,0.093520782,0.148533007,0.040953545,0.892420538,0,0.023227384,0.084352078,649,508,110,0.026939655,0.080818966,0.014008621,0.146551724,0.137931035,0.075431034,0.029094828,0.054956897,0.018318966,0.028017241,0.109913793,0.059267241,0.089439655,0.081896552,0.036637931,0.010775862,2.4
74694,2020w26,26,74XXX,0.097472924,0.563176895,0.129963899,0.184115524,0.025270758,0.707112971,0.119246862,0.129707113,0.043933054,0.924686193,0,0.033472803,0.041841004,184,155,37,0.02745098,0.11372549,0.031372549,0.121568628,0.121568628,0.074509804,0,0.02745098,0.011764706,0.039215686,0.149019608,0.058823529,0.070588235,0.090196078,0.039215686,0.023529412,2.4
74695,2020w26,26,74XXX,0.140381283,0.558058926,0.128249567,0.154246101,0.019064125,0.672828096,0.11090573,0.155268022,0.060998152,0.433456562,0.248613678,0.253234751,0.064695009,371,335,68,0,0.063366337,0.027722772,0.130693069,0.152475248,0.106930693,0.01980198,0.01980198,0.015841584,0.01980198,0.122772277,0.061386139,0.108910891,0.106930693,0.043564356,0,2.4
74696,2020w26,26,74XXX,0.122093023,0.603197674,0.127906977,0.130813954,0.015988372,0.659540776,0.113222486,0.171813143,0.055423595,0.910671937,0,0.004743083,0.08458498,457,381,106,0.008474576,0.062146893,0.024011299,0.141242938,0.169491525,0.076271186,0.039548023,0.040960452,0.012711864,0.026836158,0.111581921,0.050847458,0.09039548,0.104519774,0.040960452,0,2.5
74730,2020w26,26,74XXX,0.130434783,0.592391304,0.105978261,0.171195652,0,0.892420538,0.058679707,0.040342298,0.008557457,0.673594132,0.030562347,0.199266504,0.096577017,357,231,47,0.013262599,0.079575597,0.021220159,0.143236074,0.122015915,0.066312997,0.018567639,0.023872679,0.015915119,0,0.095490716,0.063660477,0.145888594,0.151193634,0.039787798,0,2.2
74731,2020w26,26,74XXX,0.122222222,0.655555556,0.133333333,0.088888889,0,0.858164482,0.052443385,0.070321812,0.019070322,0.452920143,0.3170441,0.199046484,0.030989273,349,249,41,0,0.096045198,0.011299435,0.166666667,0.149717514,0.056497175,0.02259887,0,0,0.008474576,0.098870057,0.033898305,0.093220339,0.225988701,0.036723164,0,2
74732,2020w26,26,74XXX,0.06601467,0.555012225,0.134474328,0.244498778,0,0.845422117,0.049940547,0.07491082,0.029726516,0.563614744,0.413793103,0,0.022592152,290,238,47,0,0.096196868,0.011185682,0.127516779,0.136465324,0.062639821,0.013422819,0.017897092,0,0.015659955,0.085011186,0.051454139,0.143176734,0.205816555,0.033557047,0,2.7
